"id","store_type","store_sqft","grocery_sqft","frozen_sqft","meat_sqft","coffee_bar","video_store","salad_bar","prepared_food","florist"
58933,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58934,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58935,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58936,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58937,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58938,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58939,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58940,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58941,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58942,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58943,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58944,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
58945,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58946,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58947,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58948,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58949,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58950,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58951,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58952,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58953,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58954,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58955,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58956,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58957,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58958,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58959,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58960,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58961,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58962,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
58963,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58964,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58965,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58966,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58967,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58968,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58969,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58970,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58971,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58972,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58973,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58974,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58975,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58976,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58977,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58978,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58979,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58980,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
58981,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58982,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58983,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58984,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58985,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58986,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58987,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58988,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58989,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58990,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58991,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58992,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58993,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58994,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58995,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58996,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
58997,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
58998,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
58999,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59000,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59001,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59002,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59003,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59004,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59005,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59006,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59007,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59008,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59009,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59010,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59011,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59012,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59013,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59014,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59015,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59016,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59017,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59018,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59019,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59020,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59021,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59022,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59023,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59024,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59025,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59026,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59027,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59028,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59029,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59030,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59031,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59032,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59033,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59034,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59035,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59036,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59037,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59038,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59039,"Small Grocery",28206,22271,3561,2374,1,0,0,0,0
59040,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59041,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59042,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59043,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59044,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59045,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59046,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59047,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59048,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59049,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59050,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59051,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59052,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59053,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59054,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59055,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59056,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59057,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59058,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59059,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59060,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59061,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59062,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59063,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59064,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59065,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59066,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59067,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59068,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59069,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59070,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59071,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59072,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59073,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59074,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59075,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59076,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59077,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59078,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59079,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59080,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59081,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59082,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59083,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59084,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59085,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59086,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59087,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59088,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59089,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59090,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59091,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59092,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59093,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59094,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59095,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59096,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59097,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59098,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59099,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59100,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59101,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59102,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59103,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
59104,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
59105,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
59106,"Small Grocery",22478,15321,4294,2863,1,0,0,0,0
59107,"Small Grocery",22478,15321,4294,2863,1,0,0,0,0
59108,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
59109,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59110,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59111,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59112,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59113,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59114,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59115,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59116,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59117,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59118,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59119,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59120,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59121,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59122,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59123,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59124,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59125,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59126,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59127,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59128,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59129,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59130,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59131,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59132,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59133,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59134,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59135,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59136,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59137,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59138,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59139,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59140,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59141,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59142,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59143,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59144,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59145,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59146,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59147,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59148,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59149,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59150,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59151,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59152,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59153,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59154,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59155,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59156,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59157,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59158,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59159,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59160,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59161,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59162,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59163,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59164,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59165,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59166,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59167,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59168,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59169,"Supermarket",23598,14210,5633,3755,0,0,0,0,1
59170,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59171,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59172,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59173,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59174,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59175,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59176,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59177,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59178,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59179,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59180,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59181,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59182,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59183,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59184,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59185,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59186,"Gourmet Supermarket",23688,15337,5011,3340,1,1,1,1,1
59187,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59188,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59189,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59190,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59191,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59192,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59193,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59194,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59195,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59196,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59197,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59198,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59199,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59200,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59201,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59202,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59203,"Supermarket",20319,16232,2452,1635,0,0,0,0,0
59204,"Small Grocery",28206,22271,3561,2374,1,0,0,0,0
59205,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59206,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59207,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59208,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59209,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59210,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59211,"Supermarket",34791,26354,5062,3375,0,0,1,1,0
59212,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59213,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59214,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59215,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59216,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59217,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59218,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59219,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59220,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59221,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59222,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59223,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59224,"Deluxe Supermarket",30797,20141,6393,4262,1,1,1,1,1
59225,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59226,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59227,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59228,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59229,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59230,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59231,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59232,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59233,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59234,"Deluxe Supermarket",30584,21938,5188,3458,1,1,1,1,1
59235,"Mid-Size Grocery",38382,30351,4819,3213,0,0,0,0,0
59236,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59237,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59238,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59239,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59240,"Mid-Size Grocery",36509,22450,8435,5624,0,0,0,0,0
59241,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59242,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59243,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59244,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59245,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59246,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59247,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59248,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59249,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59250,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59251,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59252,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59253,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59254,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59255,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59256,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59257,"Deluxe Supermarket",23112,16418,4016,2678,1,1,1,1,1
59258,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59259,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59260,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59261,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59262,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59263,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59264,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59265,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59266,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59267,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59268,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59269,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59270,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59271,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59272,"Supermarket",39696,24390,9184,6122,0,0,1,1,0
59273,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59274,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59275,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59276,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59277,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59278,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59279,"Gourmet Supermarket",23759,16844,4149,2766,1,0,1,1,1
59280,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
59281,"Supermarket",23593,17475,3671,2447,0,0,0,0,0
59282,"Small Grocery",22478,15321,4294,2863,1,0,0,0,0
59283,"Mid-Size Grocery",34452,27463,4193,2795,1,0,0,0,1
59284,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59285,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59286,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59287,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59288,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59289,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59290,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59291,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59292,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59293,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59294,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59295,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59296,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59297,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59298,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59299,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59300,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59301,"Deluxe Supermarket",27694,18670,5415,3610,1,1,1,1,1
59302,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59303,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59304,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59305,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59306,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59307,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59308,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59309,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59310,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59311,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59312,"Deluxe Supermarket",33858,22123,7041,4694,1,0,1,1,1
59313,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59314,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59315,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59316,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59317,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59318,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59319,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59320,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59321,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59322,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59323,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59324,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59325,"Supermarket",21215,13305,4746,3164,1,0,0,0,0
59326,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59327,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59328,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59329,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59330,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59331,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
59332,"Supermarket",30268,22063,4923,3282,0,0,0,0,0
