"store_city","store_state","id"
"Tacoma","WA",31834
"Tacoma","WA",36934
"Spokane","WA",42889
"Tacoma","WA",31800
"Bremerton","WA",19025
"Bremerton","WA",6147
"Tacoma","WA",17919
"Bremerton","WA",41091
"Tacoma","WA",24915
"Bellingham","WA",48002
"Seattle","WA",8802
"Seattle","WA",56577
"Seattle","WA",29155
"Seattle","WA",6847
"Seattle","WA",30493
"Bremerton","WA",36150
"Tacoma","WA",37810
"Tacoma","WA",19305
"Tacoma","WA",55879
"Tacoma","WA",59311
"Spokane","WA",56624
"Bremerton","WA",9956
"Bellingham","WA",49729
"Spokane","WA",55090
"Bremerton","WA",51633
"Bremerton","WA",48260
"Seattle","WA",21315
"Bremerton","WA",46036
"Seattle","WA",12611
"Seattle","WA",36330
"Bremerton","WA",9934
"Spokane","WA",3361
"Bellingham","WA",31320
"Tacoma","WA",47589
"Tacoma","WA",7648
"Seattle","WA",47729
"Bellingham","WA",48794
"Bremerton","WA",48241
"Seattle","WA",8759
"Spokane","WA",3502
"Seattle","WA",36321
"Bremerton","WA",46687
"Tacoma","WA",2607
"Spokane","WA",49248
"Tacoma","WA",27376
"Spokane","WA",49621
"Seattle","WA",8785
"Tacoma","WA",30414
"Tacoma","WA",45129
"Seattle","WA",38641
"Spokane","WA",17242
"Seattle","WA",27414
"Tacoma","WA",31772
"Bremerton","WA",30215
"Bremerton","WA",19099
"Spokane","WA",27460
"Seattle","WA",51241
"Spokane","WA",32147
"Spokane","WA",18129
"Seattle","WA",25107
"Seattle","WA",15156
"Bremerton","WA",51615
"Spokane","WA",16101
"Spokane","WA",25478
"Spokane","WA",18204
"Seattle","WA",57610
"Tacoma","WA",24833
"Spokane","WA",49624
"Seattle","WA",34092
"Spokane","WA",29792
"Tacoma","WA",11950
"Seattle","WA",372
"Tacoma","WA",27397
"Bremerton","WA",14861
"Spokane","WA",16719
"Bellingham","WA",16765
"Bremerton","WA",22617
"Seattle","WA",49599
"Spokane","WA",40665
"Spokane","WA",1399
"Tacoma","WA",31841
"Spokane","WA",43813
"Seattle","WA",20054
"Seattle","WA",56579
"Seattle","WA",36301
"Tacoma","WA",48481
"Tacoma","WA",15975
"Spokane","WA",45299
"Tacoma","WA",12368
"Spokane","WA",22164
"Seattle","WA",24211
"Seattle","WA",38636
"Seattle","WA",12384
"Spokane","WA",36376
"Seattle","WA",36342
"Tacoma","WA",16036
"Tacoma","WA",22795
"Bremerton","WA",12274
"Spokane","WA",34193
"Seattle","WA",39178
"Spokane","WA",41398
"Bellingham","WA",50430
"Tacoma","WA",7647
"Bremerton","WA",30889
"Spokane","WA",18201
"Bremerton","WA",9917
"Spokane","WA",49635
"Bremerton","WA",27003
"Spokane","WA",35904
"Spokane","WA",39766
"Spokane","WA",13546
"Seattle","WA",6853
"Tacoma","WA",2727
"Bremerton","WA",30228
"Seattle","WA",3039
"Bremerton","WA",38478
"Seattle","WA",20866
"Tacoma","WA",15070
"Bremerton","WA",21848
"Seattle","WA",37010
"Tacoma","WA",15141
"Seattle","WA",16072
"Tacoma","WA",19948
"Seattle","WA",28368
"Bellingham","WA",55279
"Seattle","WA",42805
"Bremerton","WA",31500
"Bellingham","WA",31314
"Bremerton","WA",33755
"Spokane","WA",46307
"Spokane","WA",60074
"Tacoma","WA",50602
"Tacoma","WA",42045
"Seattle","WA",10496
"Seattle","WA",30478
"Seattle","WA",17171
"Spokane","WA",39202
"Bremerton","WA",8262
"Seattle","WA",2921
"Tacoma","WA",58441
"Seattle","WA",42431
"Tacoma","WA",2514
"Seattle","WA",8795
"Bremerton","WA",17583
"Tacoma","WA",12958
"Seattle","WA",56530
"Tacoma","WA",2667
"Tacoma","WA",34005
"Bremerton","WA",19032
"Seattle","WA",22952
"Spokane","WA",14312
"Seattle","WA",7693
"Seattle","WA",51220
"Tacoma","WA",13375
"Spokane","WA",55917
"Spokane","WA",28453
"Spokane","WA",48598
"Spokane","WA",32097
"Spokane","WA",25429
"Spokane","WA",24255
"Seattle","WA",29749
"Tacoma","WA",2704
"Bremerton","WA",19051
"Tacoma","WA",46245
"Seattle","WA",56534
"Tacoma","WA",10378
"Seattle","WA",50349
"Tacoma","WA",2567
"Seattle","WA",22980
"Seattle","WA",29741
"Seattle","WA",37009
"Seattle","WA",55026
"Bremerton","WA",31489
"Bremerton","WA",49461
"Seattle","WA",18086
"Seattle","WA",28362
"Bremerton","WA",38088
"Tacoma","WA",21230
"Bremerton","WA",21834
"Spokane","WA",54444
"Spokane","WA",22183
"Tacoma","WA",46212
"Seattle","WA",12985
"Bellingham","WA",21627
"Spokane","WA",20111
"Tacoma","WA",15113
"Spokane","WA",8893
"Bremerton","WA",40251
"Bremerton","WA",19079
"Seattle","WA",2878
"Seattle","WA",53547
"Tacoma","WA",50633
"Tacoma","WA",12565
"Seattle","WA",38615
"Seattle","WA",12598
"Tacoma","WA",31779
"Bremerton","WA",19041
"Spokane","WA",50368
"Bremerton","WA",44958
"Spokane","WA",45363
"Tacoma","WA",15076
"Seattle","WA",1370
"Seattle","WA",19365
"Tacoma","WA",56519
"Tacoma","WA",43677
"Tacoma","WA",45164
"Bremerton","WA",884
"Bremerton","WA",23745
"Seattle","WA",22142
"Seattle","WA",27402
"Tacoma","WA",15104
"Seattle","WA",56536
"Tacoma","WA",48474
"Bremerton","WA",40268
"Spokane","WA",3336
"Tacoma","WA",31806
"Tacoma","WA",30396
"Seattle","WA",7715
"Spokane","WA",20884
"Bremerton","WA",17607
"Spokane","WA",42458
"Tacoma","WA",25027
"Bremerton","WA",30879
"Tacoma","WA",19941
"Bremerton","WA",49018
"Spokane","WA",30548
"Spokane","WA",18141
"Tacoma","WA",8623
"Tacoma","WA",15090
"Tacoma","WA",47343
"Bellingham","WA",30696
"Bremerton","WA",16555
"Seattle","WA",31957
"Seattle","WA",40603
"Tacoma","WA",2454
"Tacoma","WA",53472
"Seattle","WA",2861
"Seattle","WA",53514
"Tacoma","WA",49187
"Seattle","WA",22959
"Bremerton","WA",6074
"Seattle","WA",45
"Spokane","WA",47772
"Seattle","WA",3002
"Seattle","WA",36985
"Seattle","WA",50645
"Spokane","WA",36373
"Seattle","WA",7708
"Seattle","WA",14209
"Seattle","WA",40609
"Tacoma","WA",47648
"Spokane","WA",18122
"Spokane","WA",53586
"Spokane","WA",18136
"Spokane","WA",23059
"Spokane","WA",56601
"Seattle","WA",40616
"Spokane","WA",29825
"Seattle","WA",24210
"Tacoma","WA",43722
"Bremerton","WA",27747
"Bremerton","WA",34825
"Bremerton","WA",6212
"Seattle","WA",2870
"Tacoma","WA",49937
"Seattle","WA",51850
"Tacoma","WA",48478
"Bremerton","WA",8279
"Spokane","WA",40669
"Tacoma","WA",37800
"Bellingham","WA",16330
"Spokane","WA",34152
"Seattle","WA",30488
"Seattle","WA",35304
"Bremerton","WA",9905
"Bremerton","WA",6097
"Bellingham","WA",43522
"Seattle","WA",45243
"Spokane","WA",29184
"Spokane","WA",38682
"Tacoma","WA",42031
"Tacoma","WA",46254
"Spokane","WA",8978
"Spokane","WA",37060
"Bremerton","WA",33776
"Spokane","WA",12391
"Seattle","WA",6829
"Bremerton","WA",60009
"Seattle","WA",49217
"Spokane","WA",28452
"Seattle","WA",13493
"Tacoma","WA",2672
"Tacoma","WA",43431
"Seattle","WA",25113
"Seattle","WA",33419
"Tacoma","WA",46207
"Seattle","WA",17180
"Spokane","WA",13545
"Bremerton","WA",41098
"Bremerton","WA",23751
"Bremerton","WA",33045
"Tacoma","WA",43695
"Spokane","WA",42844
"Tacoma","WA",2665
"Seattle","WA",3180
"Bellingham","WA",4665
"Seattle","WA",29151
"Bremerton","WA",22635
"Spokane","WA",46350
"Seattle","WA",6838
"Seattle","WA",13486
"Bremerton","WA",50501
"Bremerton","WA",6182
"Tacoma","WA",40508
"Bremerton","WA",26960
"Tacoma","WA",31093
"Seattle","WA",13450
"Seattle","WA",19983
"Seattle","WA",22979
"Tacoma","WA",2798
"Spokane","WA",37072
"Spokane","WA",48575
"Spokane","WA",28458
"Bremerton","WA",58692
"Spokane","WA",28442
"Spokane","WA",33425
"Tacoma","WA",54958
"Seattle","WA",2874
"Spokane","WA",13042
"Seattle","WA",35886
"Tacoma","WA",35253
"Tacoma","WA",42405
"Tacoma","WA",24997
"Bremerton","WA",53215
"Seattle","WA",39152
"Seattle","WA",49598
"Bremerton","WA",33088
"Spokane","WA",57626
"Spokane","WA",34210
"Spokane","WA",13500
"Spokane","WA",36365
"Tacoma","WA",24858
"Bellingham","WA",18581
"Seattle","WA",31930
"Tacoma","WA",41260
"Spokane","WA",12007
"Tacoma","WA",24951
"Spokane","WA",20100
"Spokane","WA",18117
"Tacoma","WA",37809
"Seattle","WA",364
"Tacoma","WA",31781
"Tacoma","WA",45121
"Tacoma","WA",54374
"Spokane","WA",28456
"Seattle","WA",34120
"Bremerton","WA",55524
"Bremerton","WA",6128
"Spokane","WA",40627
"Tacoma","WA",54952
"Bellingham","WA",47999
"Tacoma","WA",1255
"Spokane","WA",58990
"Spokane","WA",34148
"Spokane","WA",3327
"Tacoma","WA",47651
"Bremerton","WA",49020
"Seattle","WA",14202
"Tacoma","WA",41827
"Spokane","WA",32116
"Spokane","WA",48572
"Seattle","WA",31927
"Tacoma","WA",34031
"Bremerton","WA",30254
"Seattle","WA",42075
"Bellingham","WA",9407
"Seattle","WA",1387
"Spokane","WA",42853
"Spokane","WA",3386
"Spokane","WA",25494
"Bremerton","WA",52198
"Seattle","WA",34058
"Tacoma","WA",36962
"Seattle","WA",17176
"Seattle","WA",29144
"Spokane","WA",53601
"Tacoma","WA",2484
"Spokane","WA",16899
"Tacoma","WA",301
"Bremerton","WA",20663
"Tacoma","WA",33999
"Tacoma","WA",44442
"Bremerton","WA",23709
"Bremerton","WA",30258
"Seattle","WA",36311
"Spokane","WA",51303
"Tacoma","WA",50616
"Spokane","WA",47067
"Seattle","WA",46297
"Seattle","WA",20854
"Seattle","WA",25230
"Tacoma","WA",11945
"Seattle","WA",25199
"Tacoma","WA",45100
"Seattle","WA",55652
"Seattle","WA",52311
"Bremerton","WA",26903
"Bremerton","WA",38096
"Bremerton","WA",14877
"Spokane","WA",53588
"Tacoma","WA",22049
"Tacoma","WA",53414
"Tacoma","WA",58440
"Tacoma","WA",19913
"Spokane","WA",36386
"Spokane","WA",30539
"Spokane","WA",55919
"Bremerton","WA",57518
"Spokane","WA",25497
"Seattle","WA",10521
"Seattle","WA",33391
"Seattle","WA",2968
"Bremerton","WA",17592
"Bremerton","WA",19100
"Bellingham","WA",52944
"Seattle","WA",352
"Seattle","WA",2885
"Spokane","WA",49987
"Seattle","WA",51244
"Bellingham","WA",48797
"Spokane","WA",45337
"Spokane","WA",28444
"Tacoma","WA",19938
"Tacoma","WA",54363
"Bremerton","WA",19738
"Seattle","WA",34090
"Bremerton","WA",40270
"Bremerton","WA",8300
"Seattle","WA",22130
"Spokane","WA",31179
"Tacoma","WA",58762
"Seattle","WA",49588
"Seattle","WA",2855
"Seattle","WA",22148
"Bremerton","WA",55501
"Seattle","WA",16046
"Tacoma","WA",35859
"Tacoma","WA",59135
"Seattle","WA",15181
"Seattle","WA",32023
"Spokane","WA",6946
"Seattle","WA",35283
"Spokane","WA",30531
"Spokane","WA",27941
"Tacoma","WA",47634
"Tacoma","WA",8731
"Seattle","WA",49229
"Tacoma","WA",46992
"Seattle","WA",46288
"Tacoma","WA",31845
"Tacoma","WA",8640
"Seattle","WA",3186
"Spokane","WA",15253
"Bremerton","WA",56386
"Spokane","WA",6925
"Spokane","WA",48565
"Spokane","WA",50732
"Seattle","WA",15188
"Tacoma","WA",51789
"Spokane","WA",12651
"Spokane","WA",52741
"Spokane","WA",51288
"Bremerton","WA",57175
"Seattle","WA",40623
"Tacoma","WA",29076
"Seattle","WA",47695
"Spokane","WA",7774
"Seattle","WA",35301
"Bremerton","WA",28171
"Spokane","WA",57622
"Spokane","WA",59337
"Seattle","WA",56538
"Seattle","WA",25181
"Bellingham","WA",43954
"Spokane","WA",27931
"Tacoma","WA",19969
"Spokane","WA",29173
"Bellingham","WA",11140
"Tacoma","WA",24871
"Spokane","WA",22180
"Seattle","WA",11987
"Tacoma","WA",16866
"Bremerton","WA",27021
"Seattle","WA",10584
"Bremerton","WA",41729
"Tacoma","WA",31770
"Bremerton","WA",33115
"Tacoma","WA",31863
"Bremerton","WA",58701
"Tacoma","WA",44802
"Bremerton","WA",19046
"Seattle","WA",47722
"Bremerton","WA",39423
"Seattle","WA",14195
"Tacoma","WA",39635
"Seattle","WA",55004
"Spokane","WA",9019
"Tacoma","WA",10472
"Bremerton","WA",898
"Tacoma","WA",2447
"Spokane","WA",32092
"Seattle","WA",31892
"Bremerton","WA",53217
"Bremerton","WA",28168
"Bremerton","WA",30902
"Seattle","WA",31945
"Bremerton","WA",36718
"Tacoma","WA",31855
"Bellingham","WA",36021
"Bremerton","WA",28921
"Tacoma","WA",36929
"Seattle","WA",38631
"Spokane","WA",8991
"Tacoma","WA",11954
"Seattle","WA",31140
"Bremerton","WA",11686
"Spokane","WA",35913
"Tacoma","WA",36965
"Bremerton","WA",54796
"Bremerton","WA",29507
"Spokane","WA",39710
"Tacoma","WA",53477
"Tacoma","WA",36903
"Bremerton","WA",24525
"Bellingham","WA",55285
"Tacoma","WA",42696
"Spokane","WA",50373
"Tacoma","WA",50594
"Tacoma","WA",37826
"Bellingham","WA",33596
"Seattle","WA",58966
"Tacoma","WA",41252
"Spokane","WA",37098
"Bremerton","WA",34888
"Tacoma","WA",2751
"Spokane","WA",48559
"Bremerton","WA",60011
"Seattle","WA",38603
"Tacoma","WA",54365
"Spokane","WA",18155
"Tacoma","WA",56487
"Seattle","WA",47669
"Seattle","WA",35896
"Spokane","WA",34213
"Seattle","WA",56569
"Seattle","WA",14184
"Tacoma","WA",42699
"Seattle","WA",7668
"Seattle","WA",11986
"Tacoma","WA",2562
"Tacoma","WA",47587
"Spokane","WA",32155
"Tacoma","WA",19964
"Spokane","WA",57324
"Spokane","WA",20091
"Spokane","WA",42858
"Seattle","WA",53505
"Seattle","WA",44489
"Tacoma","WA",30400
"Seattle","WA",35277
"Tacoma","WA",39564
"Bremerton","WA",59267
"Bremerton","WA",29499
"Seattle","WA",44506
"Spokane","WA",14315
"Tacoma","WA",52637
"Tacoma","WA",51190
"Tacoma","WA",56493
"Tacoma","WA",2743
"Spokane","WA",3437
"Tacoma","WA",2813
"Seattle","WA",10589
"Seattle","WA",47006
"Seattle","WA",16888
"Tacoma","WA",56244
"Seattle","WA",44259
"Bremerton","WA",19075
"Spokane","WA",39724
"Seattle","WA",54416
"Bremerton","WA",20640
"Seattle","WA",10572
"Tacoma","WA",48420
"Tacoma","WA",49571
"Tacoma","WA",10463
"Spokane","WA",25371
"Tacoma","WA",10491
"Tacoma","WA",16682
"Tacoma","WA",52590
"Tacoma","WA",2831
"Spokane","WA",30543
"Bremerton","WA",16994
"Tacoma","WA",25055
"Bremerton","WA",53202
"Tacoma","WA",44454
"Tacoma","WA",6745
"Tacoma","WA",6768
"Tacoma","WA",7629
"Bremerton","WA",57520
"Spokane","WA",43800
"Bremerton","WA",13940
"Spokane","WA",43803
"Bellingham","WA",59770
"Tacoma","WA",38597
"Seattle","WA",52
"Bellingham","WA",633
"Seattle","WA",43773
"Seattle","WA",56253
"Tacoma","WA",28321
"Bellingham","WA",48796
"Seattle","WA",29129
"Tacoma","WA",46998
"Tacoma","WA",19942
"Tacoma","WA",11922
"Bremerton","WA",55509
"Tacoma","WA",7595
"Seattle","WA",44497
"Spokane","WA",25391
"Bremerton","WA",46020
"Tacoma","WA",302
"Tacoma","WA",30444
"Spokane","WA",25362
"Seattle","WA",1385
"Spokane","WA",47383
"Seattle","WA",2928
"Tacoma","WA",34052
"Spokane","WA",32139
"Tacoma","WA",29085
"Spokane","WA",17223
"Spokane","WA",37100
"Seattle","WA",1352
"Spokane","WA",3238
"Tacoma","WA",45132
"Seattle","WA",25117
"Seattle","WA",57293
"Tacoma","WA",46259
"Spokane","WA",58994
"Tacoma","WA",13382
"Seattle","WA",58785
"Bremerton","WA",47484
"Tacoma","WA",44242
"Seattle","WA",2905
"Tacoma","WA",31076
"Seattle","WA",3087
"Tacoma","WA",35241
"Seattle","WA",10620
"Tacoma","WA",53442
"Tacoma","WA",22844
"Tacoma","WA",19900
"Bremerton","WA",11725
"Spokane","WA",1465
"Bremerton","WA",1155
"Seattle","WA",25123
"Tacoma","WA",50151
"Bremerton","WA",16825
"Tacoma","WA",36888
"Bremerton","WA",6202
"Tacoma","WA",31819
"Seattle","WA",38357
"Tacoma","WA",22058
"Tacoma","WA",2646
"Spokane","WA",53602
"Bremerton","WA",33089
"Spokane","WA",22185
"Tacoma","WA",50635
"Spokane","WA",35314
"Tacoma","WA",29107
"Seattle","WA",10636
"Bremerton","WA",33086
"Spokane","WA",45319
"Tacoma","WA",2456
"Spokane","WA",18159
"Bellingham","WA",4621
"Seattle","WA",3187
"Spokane","WA",3223
"Tacoma","WA",43699
"Tacoma","WA",42710
"Spokane","WA",10640
"Tacoma","WA",327
"Bellingham","WA",26107
"Spokane","WA",3302
"Bremerton","WA",13929
"Seattle","WA",35049
"Bellingham","WA",32576
"Tacoma","WA",24966
"Tacoma","WA",15081
"Seattle","WA",42768
"Spokane","WA",7773
"Seattle","WA",55888
"Seattle","WA",45263
"Spokane","WA",42839
"Tacoma","WA",24132
"Seattle","WA",56552
"Tacoma","WA",22065
"Bremerton","WA",52451
"Spokane","WA",33446
"Bremerton","WA",890
"Bremerton","WA",28915
"Tacoma","WA",24969
"Spokane","WA",37082
"Tacoma","WA",33381
"Tacoma","WA",22050
"Bremerton","WA",7356
"Spokane","WA",39749
"Spokane","WA",57816
"Seattle","WA",51231
"Seattle","WA",45254
"Bremerton","WA",11683
"Tacoma","WA",33341
"Bremerton","WA",29519
"Seattle","WA",28404
"Seattle","WA",47731
"Spokane","WA",22170
"Bellingham","WA",17406
"Bremerton","WA",43584
"Spokane","WA",36354
"Tacoma","WA",22870
"Seattle","WA",53531
"Bellingham","WA",40861
"Tacoma","WA",2689
"Spokane","WA",28450
"Spokane","WA",13526
"Bellingham","WA",55280
"Tacoma","WA",51192
"Spokane","WA",12649
"Seattle","WA",3088
"Tacoma","WA",49554
"Tacoma","WA",2468
"Tacoma","WA",30404
"Seattle","WA",42090
"Spokane","WA",17217
"Seattle","WA",14179
"Tacoma","WA",52607
"Bremerton","WA",6218
"Tacoma","WA",31077
"Seattle","WA",29752
"Spokane","WA",35932
"Spokane","WA",31158
"Tacoma","WA",2785
"Seattle","WA",25209
"Spokane","WA",7784
"Spokane","WA",27455
"Spokane","WA",56596
"Spokane","WA",25456
"Spokane","WA",44520
"Tacoma","WA",36920
"Tacoma","WA",22812
"Bellingham","WA",49732
"Spokane","WA",3285
"Spokane","WA",39207
"Bremerton","WA",51068
"Seattle","WA",30506
"Seattle","WA",18006
"Bremerton","WA",34860
"Seattle","WA",55029
"Spokane","WA",52748
"Seattle","WA",46287
"Seattle","WA",51819
"Bremerton","WA",37664
"Spokane","WA",10752
"Tacoma","WA",24978
"Tacoma","WA",49567
"Spokane","WA",22176
"Bremerton","WA",17606
"Seattle","WA",6869
"Seattle","WA",2987
"Tacoma","WA",19922
"Spokane","WA",42843
"Tacoma","WA",35032
"Tacoma","WA",12957
"Bremerton","WA",13941
"Spokane","WA",27442
"Bremerton","WA",12503
"Tacoma","WA",2780
"Bremerton","WA",21877
"Bellingham","WA",57671
"Tacoma","WA",48418
"Tacoma","WA",2706
"Seattle","WA",3105
"Tacoma","WA",21259
"Spokane","WA",34190
"Seattle","WA",56574
"Seattle","WA",51236
"Bellingham","WA",1620
"Seattle","WA",2975
"Seattle","WA",48497
"Seattle","WA",60239
"Bremerton","WA",52195
"Spokane","WA",22200
"Tacoma","WA",52585
"Spokane","WA",39745
"Spokane","WA",37074
"Seattle","WA",47371
"Tacoma","WA",60230
"Tacoma","WA",30432
"Tacoma","WA",28318
"Tacoma","WA",50604
"Bremerton","WA",15753
"Tacoma","WA",36971
"Bremerton","WA",11687
"Tacoma","WA",43693
"Tacoma","WA",56501
"Bremerton","WA",39424
"Tacoma","WA",17926
"Seattle","WA",31944
"Tacoma","WA",57032
"Seattle","WA",53563
"Tacoma","WA",15116
"Spokane","WA",14340
"Seattle","WA",18104
"Tacoma","WA",15108
"Tacoma","WA",54984
"Spokane","WA",6911
"Spokane","WA",23938
"Tacoma","WA",16004
"Seattle","WA",3067
"Bremerton","WA",15785
"Bellingham","WA",15475
"Bremerton","WA",892
"Tacoma","WA",52630
"Tacoma","WA",8643
"Spokane","WA",22162
"Spokane","WA",38192
"Seattle","WA",3185
"Tacoma","WA",42730
"Bremerton","WA",23708
"Seattle","WA",39702
"Bremerton","WA",52200
"Seattle","WA",38642
"Bremerton","WA",33110
"Tacoma","WA",55866
"Spokane","WA",51862
"Tacoma","WA",2565
"Spokane","WA",50701
"Seattle","WA",35895
"Tacoma","WA",2382
"Seattle","WA",55018
"Seattle","WA",47681
"Seattle","WA",14220
"Tacoma","WA",17131
"Tacoma","WA",338
"Bremerton","WA",11651
"Tacoma","WA",16012
"Seattle","WA",59515
"Seattle","WA",25274
"Tacoma","WA",1260
"Bremerton","WA",36743
"Bremerton","WA",19089
"Seattle","WA",3064
"Spokane","WA",12637
"Seattle","WA",51841
"Tacoma","WA",24861
"Spokane","WA",54451
"Tacoma","WA",43726
"Bellingham","WA",4657
"Bremerton","WA",41109
"Seattle","WA",11969
"Tacoma","WA",57778
"Bremerton","WA",33770
"Tacoma","WA",33354
"Spokane","WA",51278
"Seattle","WA",8779
"Seattle","WA",52673
"Seattle","WA",54405
"Spokane","WA",51277
"Spokane","WA",1442
"Bremerton","WA",24533
"Tacoma","WA",31828
"Seattle","WA",23930
"Bellingham","WA",55723
"Tacoma","WA",2564
"Seattle","WA",34103
"Bremerton","WA",40292
"Tacoma","WA",2809
"Tacoma","WA",2758
"Tacoma","WA",33983
"Tacoma","WA",40543
"Bremerton","WA",6043
"Bremerton","WA",12295
"Spokane","WA",38686
"Tacoma","WA",7644
"Tacoma","WA",49580
"Spokane","WA",29206
"Seattle","WA",54401
"Spokane","WA",3466
"Bremerton","WA",1872
"Bremerton","WA",19742
"Bremerton","WA",40279
"Bremerton","WA",16545
"Spokane","WA",57813
"Tacoma","WA",331
"Tacoma","WA",22062
"Seattle","WA",52701
"Bremerton","WA",6031
"Tacoma","WA",31838
"Bremerton","WA",11671
"Tacoma","WA",31733
"Tacoma","WA",54364
"Bremerton","WA",35170
"Tacoma","WA",27395
"Bremerton","WA",34876
"Spokane","WA",13034
"Bremerton","WA",28893
"Seattle","WA",8740
"Seattle","WA",30494
"Bremerton","WA",53209
"Tacoma","WA",28348
"Spokane","WA",29193
"Tacoma","WA",8679
"Bremerton","WA",13924
"Tacoma","WA",30460
"Spokane","WA",10638
"Tacoma","WA",21287
"Spokane","WA",35905
"Spokane","WA",1405
"Bremerton","WA",39412
"Seattle","WA",1388
"Tacoma","WA",40499
"Seattle","WA",2976
"Tacoma","WA",24143
"Tacoma","WA",45186
"Seattle","WA",18114
"Spokane","WA",43478
"Tacoma","WA",36895
"Bremerton","WA",30877
"Bremerton","WA",43307
"Tacoma","WA",38344
"Bremerton","WA",51637
"Tacoma","WA",33371
"Seattle","WA",46781
"Seattle","WA",57316
"Seattle","WA",54386
"Bremerton","WA",15781
"Tacoma","WA",54352
"Bremerton","WA",36734
"Bremerton","WA",33123
"Spokane","WA",8984
"Spokane","WA",34233
"Bremerton","WA",6034
"Spokane","WA",38667
"Tacoma","WA",2708
"Tacoma","WA",57024
"Tacoma","WA",8654
"Spokane","WA",6895
"Seattle","WA",35882
"Bremerton","WA",36147
"Spokane","WA",8955
"Tacoma","WA",1019
"Tacoma","WA",27874
"Seattle","WA",2869
"Seattle","WA",10555
"Tacoma","WA",6781
"Tacoma","WA",27864
"Seattle","WA",59696
"Tacoma","WA",41822
"Tacoma","WA",2713
"Bremerton","WA",45999
"Bremerton","WA",37647
"Spokane","WA",8959
"Spokane","WA",13027
"Bremerton","WA",44139
"Spokane","WA",10688
"Tacoma","WA",17835
"Seattle","WA",16056
"Bremerton","WA",30901
"Tacoma","WA",60225
"Seattle","WA",52309
"Tacoma","WA",34039
"Spokane","WA",420
"Spokane","WA",6914
"Tacoma","WA",50160
"Bremerton","WA",19076
"Seattle","WA",41354
"Tacoma","WA",22858
"Bremerton","WA",28932
"Tacoma","WA",56480
"Spokane","WA",46339
"Tacoma","WA",27877
"Tacoma","WA",10439
"Seattle","WA",35887
"Bremerton","WA",26956
"Tacoma","WA",60236
"Tacoma","WA",50625
"Seattle","WA",30503
"Spokane","WA",20877
"Tacoma","WA",42755
"Tacoma","WA",39575
"Seattle","WA",13489
"Spokane","WA",58063
"Tacoma","WA",35238
"Spokane","WA",32098
"Spokane","WA",34162
"Tacoma","WA",22836
"Seattle","WA",42767
"Bremerton","WA",54165
"Bremerton","WA",45979
"Spokane","WA",55075
"Spokane","WA",13506
"Seattle","WA",28401
"Bremerton","WA",13950
"Bellingham","WA",11156
"Spokane","WA",36382
"Seattle","WA",48543
"Tacoma","WA",31875
"Tacoma","WA",59689
"Seattle","WA",47031
"Tacoma","WA",45140
"Spokane","WA",43781
"Spokane","WA",54452
"Bremerton","WA",44748
"Seattle","WA",25136
"Bremerton","WA",42582
"Spokane","WA",13537
"Tacoma","WA",47348
"Seattle","WA",56558
"Seattle","WA",31889
"Bremerton","WA",24538
"Tacoma","WA",15958
"Seattle","WA",50659
"Seattle","WA",35271
"Tacoma","WA",56237
"Bremerton","WA",14882
"Spokane","WA",15226
"Seattle","WA",54404
"Spokane","WA",3555
"Tacoma","WA",43711
"Spokane","WA",16089
"Spokane","WA",47065
"Seattle","WA",51247
"Bremerton","WA",33071
"Spokane","WA",13522
"Tacoma","WA",21279
"Tacoma","WA",14173
"Seattle","WA",41321
"Bremerton","WA",56153
"Tacoma","WA",45106
"Tacoma","WA",49193
"Seattle","WA",45287
"Seattle","WA",38179
"Seattle","WA",47002
"Spokane","WA",59524
"Tacoma","WA",2469
"Spokane","WA",28465
"Spokane","WA",9008
"Seattle","WA",27417
"Seattle","WA",3097
"Tacoma","WA",51799
"Seattle","WA",33424
"Spokane","WA",1422
"Seattle","WA",29150
"Bremerton","WA",48262
"Bremerton","WA",26949
"Tacoma","WA",12968
"Seattle","WA",46298
"Bremerton","WA",34843
"Bremerton","WA",16822
"Bremerton","WA",12287
"Bremerton","WA",60001
"Seattle","WA",28405
"Seattle","WA",39694
"Tacoma","WA",54371
"Bremerton","WA",54799
"Seattle","WA",56571
"Seattle","WA",44486
"Tacoma","WA",43727
"Bremerton","WA",55504
"Bellingham","WA",7994
"Seattle","WA",58477
"Seattle","WA",46780
"Seattle","WA",31108
"Seattle","WA",42795
"Tacoma","WA",10413
"Tacoma","WA",17950
"Spokane","WA",29207
"Spokane","WA",14321
"Tacoma","WA",6762
"Spokane","WA",37091
"Bellingham","WA",23373
"Tacoma","WA",40493
"Tacoma","WA",38598
"Tacoma","WA",22033
"Tacoma","WA",1022
"Tacoma","WA",7645
"Tacoma","WA",2828
"Tacoma","WA",24173
"Tacoma","WA",24152
"Tacoma","WA",15988
"Bremerton","WA",21864
"Seattle","WA",42763
"Tacoma","WA",296
"Bremerton","WA",57921
"Spokane","WA",29208
"Tacoma","WA",10363
"Bellingham","WA",29343
"Tacoma","WA",41814
"Bellingham","WA",4620
"Spokane","WA",46344
"Bremerton","WA",28935
"Tacoma","WA",53439
"Seattle","WA",53553
"Seattle","WA",8797
"Seattle","WA",25287
"Bellingham","WA",9398
"Tacoma","WA",2736
"Seattle","WA",38358
"Tacoma","WA",58412
"Bremerton","WA",30262
"Bremerton","WA",27018
"Tacoma","WA",22856
