customer_id,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,location_id
c8013,M,M,1,Partial High School,Silver,Manual,N,1,$30K - $50K,1,loc73
c8020,M,M,4,High School Degree,Bronze,Manual,N,3,$30K - $50K,3,loc82
c8024,M,F,4,Partial College,Bronze,Professional,Y,3,$130K - $150K,2,loc82
c8025,M,F,1,High School Degree,Bronze,Management,N,2,$130K - $150K,1,loc82
c8029,M,M,2,Bachelors Degree,Bronze,Professional,Y,3,$90K - $110K,2,loc82
c8040,M,M,3,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,1,loc100
c8056,S,M,3,Bachelors Degree,Bronze,Management,N,4,$50K - $70K,0,loc126
c8059,S,F,4,Partial High School,Silver,Management,Y,4,$90K - $110K,0,loc0
c8067,M,F,4,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,1,loc0
c8089,M,M,2,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,2,loc0
c8135,M,M,3,Partial High School,Normal,Manual,N,1,$10K - $30K,1,loc40
c8138,M,M,2,Partial High School,Normal,Manual,N,2,$10K - $30K,1,loc40
c8145,S,M,1,Partial College,Bronze,Manual,Y,4,$30K - $50K,0,loc40
c8147,S,M,2,Bachelors Degree,Golden,Management,N,2,$50K - $70K,0,loc40
c8149,M,M,3,Bachelors Degree,Silver,Professional,N,2,$50K - $70K,3,loc40
c8158,S,F,3,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc40
c8160,M,M,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,4,loc40
c8163,S,F,0,High School Degree,Silver,Professional,N,2,$150K +,0,loc40
c8165,S,F,4,Partial High School,Bronze,Manual,Y,1,$30K - $50K,0,loc40
c8206,M,M,2,High School Degree,Normal,Professional,Y,3,$70K - $90K,2,loc73
c8209,M,F,4,Bachelors Degree,Golden,Professional,Y,4,$70K - $90K,4,loc73
c8216,S,M,4,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc73
c8223,M,F,4,Bachelors Degree,Normal,Professional,Y,2,$10K - $30K,3,loc73
c8244,S,F,4,High School Degree,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc82
c8245,M,M,4,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,4,loc82
c8247,S,F,0,Partial College,Bronze,Professional,Y,2,$30K - $50K,0,loc82
c8253,S,M,0,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc82
c8254,S,M,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc82
c8264,M,F,5,Partial High School,Bronze,Manual,N,2,$10K - $30K,2,loc100
c8289,S,M,2,Bachelors Degree,Normal,Professional,N,2,$70K - $90K,0,loc110
c8298,S,F,2,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc113
c8305,S,F,2,Bachelors Degree,Silver,Professional,Y,1,$70K - $90K,0,loc126
c8327,M,M,3,Partial College,Normal,Professional,Y,3,$90K - $110K,0,loc0
c8333,S,F,4,Graduate Degree,Bronze,Professional,N,1,$90K - $110K,0,loc0
c8338,M,M,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,2,loc0
c8364,M,M,4,Partial High School,Bronze,Skilled Manual,Y,1,$10K - $30K,3,loc18
c8387,S,M,1,Partial College,Bronze,Professional,Y,1,$30K - $50K,0,loc40
c8393,S,M,2,Partial College,Bronze,Management,N,4,$30K - $50K,0,loc40
c8408,S,M,2,Partial High School,Bronze,Manual,Y,4,$30K - $50K,0,loc40
c8437,M,M,0,High School Degree,Silver,Professional,Y,3,$150K +,0,loc73
c8457,S,F,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc73
c8461,S,M,3,Partial College,Normal,Management,Y,2,$110K - $130K,0,loc73
c8462,S,M,4,High School Degree,Silver,Skilled Manual,Y,4,$30K - $50K,0,loc73
c8473,S,F,2,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,loc82
c8477,S,M,2,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,loc82
c8479,S,M,0,Partial High School,Silver,Management,N,1,$110K - $130K,0,loc82
c8480,S,F,4,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc82
c8483,M,F,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,1,loc82
c8509,S,M,4,Bachelors Degree,Golden,Management,N,4,$30K - $50K,0,loc100
c8511,M,M,1,Partial College,Bronze,Professional,Y,3,$50K - $70K,1,loc100
c8526,M,F,0,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc110
c8530,S,F,2,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc110
c8553,S,M,2,Partial High School,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc126
c8570,M,M,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,1,loc0
c8575,S,F,2,Bachelors Degree,Bronze,Professional,N,2,$110K - $130K,0,loc0
c8588,M,M,4,High School Degree,Golden,Manual,N,4,$30K - $50K,4,loc0
c8593,M,F,3,Partial High School,Bronze,Professional,Y,3,$90K - $110K,2,loc0
c8611,M,F,5,Graduate Degree,Silver,Professional,N,4,$70K - $90K,1,loc0
c8623,M,M,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,3,loc18
c8676,S,F,3,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc18
c8679,S,F,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc40
c8685,S,M,3,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,loc40
c8687,M,F,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc40
c8702,M,M,3,Bachelors Degree,Golden,Management,N,2,$90K - $110K,3,loc40
c8704,S,M,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c8712,M,F,0,Bachelors Degree,Bronze,Management,N,1,$70K - $90K,0,loc40
c8713,S,F,3,Partial College,Bronze,Professional,N,2,$30K - $50K,0,loc40
c8716,M,M,2,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,2,loc40
c8717,M,M,5,High School Degree,Silver,Professional,Y,3,$110K - $130K,0,loc40
c8718,S,M,4,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc40
c8719,M,F,4,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc40
c8725,S,M,5,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc40
c8736,S,F,3,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,0,loc40
c8739,M,M,2,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,2,loc40
c8740,S,F,5,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc40
c8742,M,M,3,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,2,loc40
c8748,S,F,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc40
c8801,S,M,1,Bachelors Degree,Silver,Management,Y,3,$130K - $150K,0,loc73
c8803,M,F,0,High School Degree,Normal,Manual,Y,3,$30K - $50K,0,loc73
c8806,M,M,4,Partial High School,Bronze,Manual,N,3,$30K - $50K,2,loc73
c8808,S,M,4,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc73
c8814,M,F,2,Partial College,Bronze,Manual,Y,4,$30K - $50K,1,loc73
c8815,M,M,4,Partial High School,Golden,Skilled Manual,N,2,$30K - $50K,4,loc73
c8817,M,F,0,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc73
c8823,S,M,1,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc73
c8829,S,F,2,Partial College,Bronze,Manual,N,3,$30K - $50K,0,loc73
c8831,M,M,3,Partial College,Silver,Skilled Manual,Y,4,$30K - $50K,3,loc73
c8834,S,M,5,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc73
c8846,M,M,2,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc73
c8847,M,M,3,Bachelors Degree,Silver,Management,N,3,$50K - $70K,1,loc73
c8848,M,M,1,Graduate Degree,Normal,Professional,Y,3,$110K - $130K,1,loc73
c8855,S,F,2,Partial College,Golden,Professional,Y,4,$110K - $130K,0,loc73
c8861,S,M,4,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc82
c8864,M,M,3,Graduate Degree,Bronze,Professional,Y,3,$70K - $90K,2,loc82
c8866,S,M,3,Partial High School,Silver,Skilled Manual,N,3,$30K - $50K,0,loc82
c8867,M,F,2,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,2,loc82
c8871,S,F,4,High School Degree,Golden,Skilled Manual,N,3,$30K - $50K,0,loc82
c8882,M,F,2,Bachelors Degree,Silver,Professional,Y,4,$50K - $70K,1,loc82
c8885,M,M,1,Partial College,Bronze,Management,Y,4,$30K - $50K,0,loc82
c8887,M,F,2,High School Degree,Bronze,Professional,Y,1,$70K - $90K,2,loc82
c8894,M,M,1,Partial High School,Silver,Manual,N,1,$30K - $50K,1,loc82
c8895,S,M,1,Bachelors Degree,Bronze,Management,Y,2,$70K - $90K,0,loc82
c8896,S,F,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc82
c8898,M,M,0,High School Degree,Silver,Skilled Manual,N,2,$30K - $50K,0,loc82
c8899,M,M,2,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,loc82
c8904,S,F,4,Partial College,Bronze,Skilled Manual,N,4,$50K - $70K,0,loc82
c8906,S,F,3,Partial College,Bronze,Management,Y,3,$70K - $90K,0,loc82
c8907,M,F,3,Partial College,Bronze,Professional,Y,3,$130K - $150K,2,loc82
c8912,M,M,2,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,2,loc100
c8924,M,F,4,Graduate Degree,Golden,Professional,Y,3,$150K +,4,loc100
c8956,S,F,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc110
c8999,M,F,1,High School Degree,Bronze,Manual,Y,1,$30K - $50K,1,loc126
c9002,S,M,1,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc126
c9019,M,M,2,High School Degree,Golden,Professional,Y,4,$150K +,2,loc0
c9024,S,F,5,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc0
c9032,M,M,1,Bachelors Degree,Normal,Management,Y,1,$90K - $110K,1,loc0
c9049,M,F,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,loc0
c9050,S,F,2,Partial High School,Bronze,Professional,Y,4,$130K - $150K,0,loc0
c9061,M,F,1,Graduate Degree,Bronze,Professional,Y,3,$70K - $90K,0,loc0
c9070,M,F,4,Bachelors Degree,Bronze,Professional,Y,4,$30K - $50K,1,loc0
c9086,M,M,1,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,1,loc0
c9116,S,M,1,Partial College,Silver,Clerical,Y,2,$30K - $50K,0,loc18
c9119,S,M,3,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc18
c9121,M,F,2,Partial High School,Silver,Manual,Y,1,$10K - $30K,2,loc18
c9139,M,F,3,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,1,loc18
c9149,S,M,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc18
c9170,M,F,1,High School Degree,Bronze,Professional,Y,3,$130K - $150K,1,loc40
c9182,M,F,4,Partial High School,Golden,Professional,Y,3,$70K - $90K,4,loc40
c9189,M,F,4,Bachelors Degree,Golden,Professional,N,4,$70K - $90K,3,loc40
c9192,S,M,3,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc40
c9198,S,M,2,Partial College,Bronze,Manual,N,3,$30K - $50K,0,loc40
c9203,S,F,3,High School Degree,Bronze,Management,Y,3,$90K - $110K,0,loc40
c9204,S,M,2,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc40
c9206,M,M,0,High School Degree,Golden,Management,Y,3,$150K +,0,loc40
c9224,S,M,3,High School Degree,Bronze,Management,Y,3,$110K - $130K,0,loc40
c9235,S,F,2,Graduate Degree,Bronze,Professional,N,4,$90K - $110K,0,loc40
c9238,M,M,1,High School Degree,Bronze,Manual,N,1,$30K - $50K,1,loc40
c9248,M,F,5,Partial College,Golden,Management,N,3,$30K - $50K,3,loc40
c9249,M,M,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,2,loc40
c9258,M,M,3,Graduate Degree,Bronze,Management,Y,3,$70K - $90K,1,loc40
c9334,S,M,3,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc73
c9337,M,M,1,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,1,loc73
c9343,M,F,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,4,loc73
c9345,S,M,3,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc73
c9346,M,F,1,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc73
c9353,S,M,5,Bachelors Degree,Bronze,Management,N,2,$50K - $70K,0,loc73
c9357,M,M,4,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,1,loc73
c9358,S,M,3,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc73
c9359,M,F,2,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc73
c9362,M,F,2,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,2,loc73
c9366,S,F,5,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc73
c9367,M,M,2,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,1,loc73
c9368,S,F,2,Partial High School,Bronze,Skilled Manual,Y,1,$30K - $50K,0,loc73
c9374,M,M,4,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,3,loc73
c9376,M,F,4,High School Degree,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc73
c9387,S,F,1,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,loc73
c9388,M,F,5,Partial High School,Golden,Professional,Y,3,$150K +,4,loc73
c9390,S,F,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc73
c9398,M,F,5,Bachelors Degree,Normal,Management,Y,0,$10K - $30K,5,loc73
c9399,M,M,2,Bachelors Degree,Bronze,Management,Y,3,$70K - $90K,2,loc73
c9403,M,M,4,Bachelors Degree,Normal,Professional,Y,2,$70K - $90K,4,loc73
c9408,S,M,2,High School Degree,Bronze,Management,N,2,$110K - $130K,0,loc82
c9416,S,M,1,Partial High School,Bronze,Manual,N,2,$50K - $70K,0,loc82
c9417,S,M,4,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,0,loc82
c9421,M,M,0,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc82
c9422,S,F,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc82
c9423,S,M,5,Bachelors Degree,Bronze,Management,N,2,$50K - $70K,0,loc82
c9426,S,F,5,Bachelors Degree,Golden,Professional,Y,1,$110K - $130K,0,loc82
c9427,M,F,1,Partial High School,Bronze,Skilled Manual,Y,3,$50K - $70K,1,loc82
c9431,S,M,5,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc82
c9434,S,F,1,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc82
c9435,S,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc82
c9437,S,F,1,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc82
c9440,M,F,1,Graduate Degree,Bronze,Management,Y,4,$90K - $110K,1,loc82
c9441,M,M,0,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc82
c9443,M,M,0,High School Degree,Silver,Skilled Manual,Y,3,$30K - $50K,0,loc82
c9453,M,M,3,Partial High School,Normal,Manual,Y,2,$10K - $30K,1,loc82
c9489,S,F,2,Partial College,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc100
c9492,S,M,4,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc100
c9494,S,M,3,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc100
c9503,M,F,0,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc100
c9505,M,F,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc100
c9527,M,F,1,High School Degree,Bronze,Professional,N,1,$110K - $130K,1,loc100
c9529,M,M,3,Partial College,Silver,Professional,Y,3,$70K - $90K,1,loc100
c9531,M,F,1,Partial High School,Golden,Professional,Y,4,$70K - $90K,1,loc100
c9533,S,M,1,Bachelors Degree,Bronze,Management,N,2,$50K - $70K,0,loc110
c9535,S,M,1,High School Degree,Silver,Manual,N,4,$30K - $50K,0,loc110
c9537,M,F,5,High School Degree,Golden,Manual,N,3,$30K - $50K,5,loc110
c9538,S,M,2,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc110
c9598,S,F,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc113
c9601,S,M,2,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,loc126
c9602,S,F,4,Bachelors Degree,Bronze,Professional,Y,1,$50K - $70K,0,loc126
c9603,S,F,2,High School Degree,Bronze,Professional,Y,3,$130K - $150K,0,loc126
c9609,M,M,2,High School Degree,Golden,Skilled Manual,Y,1,$30K - $50K,2,loc126
c9612,M,M,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,2,loc0
c9615,S,F,5,Bachelors Degree,Normal,Professional,Y,1,$70K - $90K,0,loc0
c9627,M,M,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc0
c9646,S,M,2,Bachelors Degree,Bronze,Management,Y,2,$70K - $90K,0,loc0
c9663,S,M,2,High School Degree,Silver,Professional,N,2,$90K - $110K,0,loc0
c9664,S,M,5,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc0
c9689,M,M,4,High School Degree,Golden,Manual,N,2,$30K - $50K,1,loc0
c9788,M,F,3,Bachelors Degree,Bronze,Professional,Y,1,$50K - $70K,0,loc40
c9802,S,M,3,Partial College,Bronze,Management,N,3,$30K - $50K,0,loc40
c9810,M,F,4,High School Degree,Golden,Skilled Manual,N,3,$30K - $50K,4,loc40
c9821,S,M,4,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc40
c9834,M,F,4,Partial High School,Normal,Manual,Y,0,$10K - $30K,4,loc40
c9835,S,M,4,Bachelors Degree,Bronze,Professional,Y,4,$110K - $130K,0,loc40
c9838,M,F,3,High School Degree,Bronze,Professional,Y,1,$90K - $110K,0,loc40
c9841,M,M,3,Bachelors Degree,Golden,Professional,Y,3,$150K +,3,loc40
c9843,M,M,2,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,1,loc40
c9920,M,M,2,Partial High School,Normal,Manual,N,1,$10K - $30K,1,loc73
c9926,M,F,0,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc73
c9937,S,F,5,Partial High School,Bronze,Manual,Y,3,$30K - $50K,0,loc73
c9971,M,M,2,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,loc82
c9973,S,M,1,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc82
c9974,S,M,3,Partial High School,Bronze,Manual,N,3,$50K - $70K,0,loc82
c9975,M,M,2,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc82
c9990,M,F,0,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc82
c9991,S,F,2,Partial College,Bronze,Manual,N,3,$30K - $50K,0,loc82
c9994,M,M,0,Bachelors Degree,Bronze,Professional,Y,1,$50K - $70K,0,loc82
c9997,M,M,2,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc82
c10005,S,M,0,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,loc82
c10009,M,M,1,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,1,loc82
c10015,S,M,1,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc82
c10019,M,F,1,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc82
c10020,S,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc82
c10021,S,F,1,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,loc82
c10023,S,F,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc82
c10024,S,F,2,Partial College,Bronze,Management,Y,3,$90K - $110K,0,loc82
c10028,M,F,3,Bachelors Degree,Golden,Professional,Y,2,$70K - $90K,3,loc82
c10030,M,F,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,loc100
c10032,S,M,0,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc100
c10041,M,F,2,Bachelors Degree,Bronze,Management,N,2,$70K - $90K,2,loc100
c10052,M,F,3,High School Degree,Golden,Professional,Y,3,$70K - $90K,3,loc100
c10097,S,M,2,High School Degree,Bronze,Professional,N,2,$70K - $90K,0,loc100
c10099,S,M,3,High School Degree,Bronze,Professional,N,3,$130K - $150K,0,loc100
c10103,S,M,3,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc100
c10106,M,M,0,Graduate Degree,Bronze,Professional,N,3,$70K - $90K,0,loc110
c10111,M,M,3,Bachelors Degree,Golden,Professional,Y,3,$90K - $110K,3,loc110
c10112,S,F,2,Partial High School,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc110
c10113,S,M,0,Bachelors Degree,Normal,Professional,N,2,$130K - $150K,0,loc110
c10114,S,F,4,Bachelors Degree,Normal,Professional,N,0,$10K - $30K,0,loc110
c10163,M,M,2,Partial College,Silver,Professional,Y,2,$110K - $130K,2,loc126
c10224,S,M,2,Bachelors Degree,Silver,Professional,N,4,$30K - $50K,0,loc0
c10226,S,F,5,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc0
c10230,S,F,4,High School Degree,Normal,Skilled Manual,N,1,$10K - $30K,0,loc0
c10290,S,F,1,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc18
c10344,M,M,2,Partial High School,Normal,Manual,N,0,$10K - $30K,1,loc40
c10347,M,F,4,High School Degree,Golden,Professional,Y,4,$90K - $110K,4,loc40
c10349,S,M,2,High School Degree,Bronze,Professional,Y,2,$130K - $150K,0,loc40
c10369,M,F,5,High School Degree,Bronze,Professional,N,3,$70K - $90K,0,loc40
c10374,M,F,2,High School Degree,Golden,Management,Y,1,$150K +,1,loc40
c10377,S,M,2,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc40
c10457,M,F,3,High School Degree,Golden,Management,N,3,$110K - $130K,3,loc73
c10464,M,M,2,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,2,loc73
c10466,M,M,3,Graduate Degree,Bronze,Professional,Y,3,$70K - $90K,2,loc73
c10469,M,F,4,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,1,loc73
c10473,S,M,3,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc73
c10484,S,F,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc73
c10490,M,F,0,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc73
c10492,S,F,3,High School Degree,Bronze,Professional,Y,2,$150K +,0,loc73
c10493,S,M,1,High School Degree,Normal,Manual,N,3,$30K - $50K,0,loc73
c10494,S,M,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc73
c10496,S,F,2,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc73
c10497,S,F,4,Partial High School,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc73
c10500,M,M,5,High School Degree,Silver,Skilled Manual,Y,2,$50K - $70K,0,loc73
c10501,M,M,5,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,loc73
c10507,M,M,2,High School Degree,Bronze,Manual,Y,2,$30K - $50K,2,loc73
c10517,S,M,0,Bachelors Degree,Bronze,Professional,Y,4,$130K - $150K,0,loc82
c10522,S,F,5,Partial High School,Bronze,Manual,Y,3,$30K - $50K,0,loc82
c10525,S,F,0,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc82
c10526,M,M,4,Partial High School,Golden,Professional,Y,3,$110K - $130K,4,loc82
c10529,M,F,2,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,2,loc82
c10533,S,M,5,Partial High School,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc82
c10539,S,F,2,Partial College,Bronze,Management,N,1,$30K - $50K,0,loc82
c10552,M,M,2,Partial College,Bronze,Management,Y,2,$30K - $50K,2,loc82
c10562,M,F,1,High School Degree,Bronze,Manual,Y,4,$50K - $70K,1,loc100
c10606,M,M,4,Partial High School,Bronze,Management,N,3,$90K - $110K,3,loc100
c10608,M,F,2,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,2,loc100
c10617,S,M,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc100
c10681,S,F,3,Partial High School,Bronze,Manual,Y,2,$30K - $50K,0,loc126
c10682,M,F,2,Partial High School,Normal,Manual,N,2,$10K - $30K,2,loc126
c10717,M,M,0,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc40
c10722,M,M,3,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,3,loc40
c10727,M,M,3,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,1,loc40
c10749,M,F,3,Graduate Degree,Golden,Professional,Y,3,$110K - $130K,3,loc73
c10750,S,M,1,Graduate Degree,Bronze,Management,Y,3,$130K - $150K,0,loc73
c10755,S,M,0,Partial High School,Bronze,Manual,N,3,$50K - $70K,0,loc73
c10757,S,F,2,Partial High School,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc82
c10764,M,M,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc82
c10766,S,M,5,Partial College,Silver,Management,N,3,$30K - $50K,0,loc82
c10769,M,M,4,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,4,loc82
c10787,S,F,4,Graduate Degree,Bronze,Management,N,4,$70K - $90K,0,loc100
c10789,M,M,0,Partial High School,Silver,Manual,Y,2,$30K - $50K,0,loc100
c10792,S,M,3,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc110
c10847,M,F,2,Bachelors Degree,Golden,Management,N,2,$150K +,2,loc40
c10849,M,M,4,Bachelors Degree,Normal,Professional,N,4,$50K - $70K,1,loc40
c10865,M,F,4,Bachelors Degree,Golden,Management,N,1,$10K - $30K,2,loc73
c10869,M,M,4,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,2,loc73
c10870,S,F,1,High School Degree,Bronze,Skilled Manual,N,1,$50K - $70K,0,loc73
c10877,M,F,0,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc82
c10892,M,M,3,Bachelors Degree,Bronze,Management,Y,3,$130K - $150K,2,loc100
c10914,S,F,4,Partial College,Bronze,Skilled Manual,Y,2,$50K - $70K,0,loc126
c10915,S,F,2,Bachelors Degree,Normal,Professional,N,1,$10K - $30K,0,loc126
c10973,M,F,3,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,3,loc0
c10993,S,M,2,Partial High School,Bronze,Management,Y,1,$90K - $110K,0,loc18
c11007,M,F,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,2,loc18
c11039,S,F,5,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc40
c11041,S,F,4,Bachelors Degree,Silver,Professional,Y,3,$50K - $70K,0,loc40
c11044,S,F,5,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc40
c11046,M,F,4,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,2,loc40
c11049,M,F,3,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,2,loc40
